Datum;Uhrzeit;S1/2 - Solar;S7/2 - Temp. Aussen
2020-02-01;00:00:40;8;9,1
2020-02-01;00:05:40;8;9
2020-02-01;00:10:40;8;9
2020-02-01;00:15:40;8;9
2020-02-01;00:20:40;8;9,1
2020-02-01;00:25:40;8,1;9,1
2020-02-01;00:30:40;8;9,1
2020-02-01;00:35:40;8,2;9,1
2020-02-01;00:40:40;8,1;9,3
2020-02-01;00:45:40;8,2;9,3
2020-02-01;00:50:40;8,2;9,3
2020-02-01;00:55:40;8,2;9,2
2020-02-01;01:00:40;8,3;9,3
2020-02-01;01:05:40;8,3;9,3
2020-02-01;01:10:40;8,3;9,4
2020-02-01;01:15:40;8,3;9,3
2020-02-01;01:20:40;8,3;9,3
2020-02-01;01:25:40;8,3;9,3
2020-02-01;01:30:40;8,3;9,3
2020-02-01;01:35:40;8,4;9,3
2020-02-01;01:40:40;8,4;9,3
2020-02-01;01:45:40;8,4;9,4
2020-02-01;01:50:40;8,5;9,4
2020-02-01;01:55:40;8,4;9,3
2020-02-01;02:00:40;8,3;9,4
2020-02-01;02:05:40;8,4;9,4
2020-02-01;02:10:40;8,5;9,4
2020-02-01;02:15:40;8,5;9,5
2020-02-01;02:20:40;8,5;9,4
2020-02-01;02:25:40;8,4;9,3
2020-02-01;02:30:40;8,4;9,3
2020-02-01;02:35:40;8,4;9,4
2020-02-01;02:40:40;8,4;9,2
2020-02-01;02:45:40;8,3;9,2
2020-02-01;02:50:40;8,3;9,1
2020-02-01;02:55:40;8,3;9,1
2020-02-01;03:00:40;8,3;9,1
2020-02-01;03:05:40;8,2;9
2020-02-01;03:10:40;8,1;9
2020-02-01;03:15:40;8,1;9
2020-02-01;03:20:40;8;8,9
2020-02-01;03:25:40;7,8;8,9
2020-02-01;03:30:40;7,9;8,9
2020-02-01;03:35:40;7,8;8,8
2020-02-01;03:40:40;7,7;8,8
2020-02-01;03:45:40;7,7;8,8
2020-02-01;03:50:40;7,7;8,7
2020-02-01;03:55:40;7,6;8,6
2020-02-01;04:00:40;7,6;8,4
2020-02-01;04:05:40;7,4;8,4
2020-02-01;04:10:40;7,3;8,3
2020-02-01;04:15:40;7,2;8,2
2020-02-01;04:20:40;7,1;8
2020-02-01;04:25:40;7;7,9
2020-02-01;04:30:40;6,8;7,9
2020-02-01;04:35:40;6,8;7,9
2020-02-01;04:40:40;6,7;7,9
2020-02-01;04:45:40;6,4;7,8
2020-02-01;04:50:40;6,4;7,7
2020-02-01;04:55:40;6,3;7,6
2020-02-01;05:00:40;6,2;7,5
2020-02-01;05:05:40;6,1;7,4
2020-02-01;05:10:40;5,9;7,2
2020-02-01;05:15:40;5,8;7,1
2020-02-01;05:20:40;5,7;7,2
2020-02-01;05:25:40;5,6;7,2
2020-02-01;05:30:40;5,5;7,2
2020-02-01;05:35:40;5,4;7,2
2020-02-01;05:40:40;5,4;7,3
2020-02-01;05:45:40;5,4;7,3
2020-02-01;05:50:40;5,4;7,4
2020-02-01;05:55:40;5,4;7,5
2020-02-01;06:00:40;5,4;7,6
2020-02-01;06:05:40;5,5;7,7
2020-02-01;06:10:40;5,5;7,9
2020-02-01;06:15:40;5,7;7,9
2020-02-01;06:20:40;5,7;7,9
2020-02-01;06:25:40;5,7;7,9
2020-02-01;06:30:40;5,7;7,9
2020-02-01;06:35:40;5,8;7,9
2020-02-01;06:40:40;5,7;7,9
2020-02-01;06:45:40;5,8;7,9
2020-02-01;06:50:40;5,7;7,7
2020-02-01;06:55:40;5,6;7,6
2020-02-01;07:00:40;5,7;7,5
2020-02-01;07:05:40;5,6;7,3
2020-02-01;07:10:40;5,4;7,2
2020-02-01;07:15:40;5,4;7
2020-02-01;07:20:40;5,3;6,9
2020-02-01;07:25:40;5,1;6,7
2020-02-01;07:30:40;5,1;6,6
2020-02-01;07:35:40;5;6,5
2020-02-01;07:40:40;4,9;6,3
2020-02-01;07:45:40;4,8;6,2
2020-02-01;07:50:40;4,8;6,1
2020-02-01;07:55:40;4,9;5,9
2020-02-01;08:00:40;4,9;5,8
2020-02-01;08:05:40;5;5,8
2020-02-01;08:10:40;5,1;5,8
2020-02-01;08:15:40;5,3;5,9
2020-02-01;08:20:40;5,7;6
2020-02-01;08:25:40;6,8;6,2
2020-02-01;08:30:40;10,1;6,5
2020-02-01;08:35:40;14;6,7
2020-02-01;08:40:40;18;7,1
2020-02-01;08:45:40;22,4;7,6
2020-02-01;08:50:40;28,4;8
2020-02-01;08:55:40;34,4;8,4
2020-02-01;09:00:40;40,4;8,8
2020-02-01;09:05:40;45,4;9
2020-02-01;09:10:40;51,4;9,4
2020-02-01;09:15:40;60,5;9,9
2020-02-01;09:20:40;43,4;10,4
2020-02-01;09:25:40;51,1;10,8
2020-02-01;09:30:40;43,8;11,2
2020-02-01;09:35:40;48,7;11,6
2020-02-01;09:40:40;42,3;12,1
2020-02-01;09:45:40;51,3;12,5
2020-02-01;09:50:40;41,9;13
2020-02-01;09:55:40;51,4;13,4
2020-02-01;10:00:40;41,8;13,8
2020-02-01;10:05:40;42,8;14
2020-02-01;10:10:40;42,8;14,3
2020-02-01;10:15:40;43;14,4
2020-02-01;10:20:40;43,7;14,6
2020-02-01;10:25:40;44,1;14,9
2020-02-01;10:30:40;44,7;15
2020-02-01;10:35:40;45,2;15,4
2020-02-01;10:40:40;45,9;15,6
2020-02-01;10:45:40;46,5;15,9
2020-02-01;10:50:40;47,2;16,1
2020-02-01;10:55:40;47,9;16,3
2020-02-01;11:00:40;48,4;16,4
2020-02-01;11:05:40;49;16,3
2020-02-01;11:10:40;49,4;16,1
2020-02-01;11:15:40;49,6;16,1
2020-02-01;11:20:40;50,1;16,4
2020-02-01;11:25:40;50,6;16,4
2020-02-01;11:30:40;51;16,5
2020-02-01;11:35:40;51,4;16,6
2020-02-01;11:40:40;51,8;16,7
2020-02-01;11:45:40;52,4;16,8
2020-02-01;11:50:40;52,6;16,9
2020-02-01;11:55:40;53;16,9
2020-02-01;12:00:40;53,1;16,9
2020-02-01;12:05:40;53,4;16,9
2020-02-01;12:10:40;53,5;17
2020-02-01;12:15:40;53,9;17,2
2020-02-01;12:20:40;54;17,3
2020-02-01;12:25:40;54,2;17,4
2020-02-01;12:30:40;54,4;17,5
2020-02-01;12:35:40;54,9;17,7
2020-02-01;12:40:40;55;17,6
2020-02-01;12:45:40;55,4;17,7
2020-02-01;12:50:40;55,6;17,6
2020-02-01;12:55:40;55,9;17,3
2020-02-01;13:00:40;55,3;16,9
2020-02-01;13:05:40;56,1;17,1
2020-02-01;13:10:40;56,4;17
2020-02-01;13:15:40;56,4;16,9
2020-02-01;13:20:40;56,3;16,9
2020-02-01;13:25:40;55,9;16,9
2020-02-01;13:30:40;54,9;16,9
2020-02-01;13:35:40;55;16,8
2020-02-01;13:40:40;54,9;16,7
2020-02-01;13:45:40;54,8;16,5
2020-02-01;13:50:40;54,7;16,4
2020-02-01;13:55:40;54,4;16,1
2020-02-01;14:00:40;54;16
2020-02-01;14:05:40;54,2;15,9
2020-02-01;14:10:40;49,2;15,8
2020-02-01;14:15:40;55,4;15,5
2020-02-01;14:20:40;52;15,5
2020-02-01;14:25:40;58,6;15,5
2020-02-01;14:30:40;54,1;15,4
2020-02-01;14:35:40;60,4;15,4
2020-02-01;14:40:40;49,9;15,2
2020-02-01;14:45:40;59,9;15,1
2020-02-01;14:50:40;49,6;14,9
2020-02-01;14:55:40;52,5;14,9
2020-02-01;15:00:40;56,6;14,8
2020-02-01;15:05:40;57;14,6
2020-02-01;15:10:40;59,1;14,4
2020-02-01;15:15:40;49,3;14,4
2020-02-01;15:20:40;54,1;14,4
2020-02-01;15:25:40;57,2;14,4
2020-02-01;15:30:40;59,1;14,4
2020-02-01;15:35:40;47,7;14,3
2020-02-01;15:40:40;48,4;14,1
2020-02-01;15:45:40;47,3;14
2020-02-01;15:50:40;45,9;13,9
2020-02-01;15:55:40;44,9;13,9
2020-02-01;16:00:40;43,5;13,7
2020-02-01;16:05:40;42;13,6
2020-02-01;16:10:40;40,3;13,4
2020-02-01;16:15:40;38,7;13,3
2020-02-01;16:20:40;37,2;13
2020-02-01;16:25:40;35,8;12,8
2020-02-01;16:30:40;34,6;12,6
2020-02-01;16:35:40;33,5;12,4
2020-02-01;16:40:40;32,4;12,2
2020-02-01;16:45:40;31,3;11,9
2020-02-01;16:50:40;30,4;11,7
2020-02-01;16:55:40;29,5;11,5
2020-02-01;17:00:40;28,6;11,3
2020-02-01;17:05:40;27,8;11,1
2020-02-01;17:10:40;27;10,9
2020-02-01;17:15:40;26,2;10,7
2020-02-01;17:20:40;25,7;10,5
2020-02-01;17:25:40;24,8;10,3
2020-02-01;17:30:40;24,1;10
2020-02-01;17:35:40;23,5;9,8
2020-02-01;17:40:40;22,9;9,7
2020-02-01;17:45:40;22,2;9,4
2020-02-01;17:50:40;21,8;9,3
2020-02-01;17:55:40;21,2;9,1
2020-02-01;18:00:40;20,6;8,9
2020-02-01;18:05:40;19,9;8,8
2020-02-01;18:10:40;19,1;8,7
2020-02-01;18:15:40;18,6;8,5
2020-02-01;18:20:40;18,2;8,4
2020-02-01;18:25:40;17,9;8,3
2020-02-01;18:30:40;17,5;8,1
2020-02-01;18:35:40;17,3;7,9
2020-02-01;18:40:40;17;7,9
2020-02-01;18:45:40;16,6;7,7
2020-02-01;18:50:40;16,2;7,6
2020-02-01;18:55:40;16;7,5
2020-02-01;19:00:40;15,6;7,4
2020-02-01;19:05:40;15,3;7,2
2020-02-01;19:10:40;14,9;7,2
2020-02-01;19:15:40;14,6;7,2
2020-02-01;19:20:40;14,4;7,1
2020-02-01;19:25:40;14,1;6,9
2020-02-01;19:30:40;13,6;6,8
2020-02-01;19:35:40;13,5;6,7
2020-02-01;19:40:40;13,1;6,7
2020-02-01;19:45:40;13;6,4
2020-02-01;19:50:40;12,7;6,4
2020-02-01;19:55:40;12,5;6,4
2020-02-01;20:00:40;12,2;6,4
2020-02-01;20:05:40;12;6,2
2020-02-01;20:10:40;11,7;6,2
2020-02-01;20:15:40;11,6;6,1
2020-02-01;20:20:40;11,4;6
2020-02-01;20:25:40;11,1;6
2020-02-01;20:30:40;10,8;5,9
2020-02-01;20:35:40;10,7;5,9
2020-02-01;20:42:30;10,5;6
2020-02-01;20:47:30;10,3;6
2020-02-01;20:52:30;10,1;6
2020-02-01;20:57:30;10;5,9
2020-02-01;21:02:30;9,6;6,2
2020-02-01;21:07:30;9,4;7,1
2020-02-01;21:12:30;9,3;7,9
2020-02-01;21:17:30;9,1;8,4
2020-02-01;21:22:30;9,1;8,6
2020-02-01;21:27:30;9;9
2020-02-01;21:32:30;9;9,1
2020-02-01;21:37:30;9;9,5
2020-02-01;21:42:30;9,1;9,6
2020-02-01;21:47:30;9,1;9,7
2020-02-01;21:52:30;9,3;9,8
2020-02-01;21:57:30;9,3;9,9
2020-02-01;22:02:30;9,3;9,9
2020-02-01;22:07:30;9,3;10
2020-02-01;22:12:30;9,1;10,1
2020-02-01;22:17:30;9,1;10,1
2020-02-01;22:22:30;9,1;10,1
2020-02-01;22:27:30;9,2;10,2
2020-02-01;22:32:30;9,1;10,2
2020-02-01;22:37:30;9,2;10,2
2020-02-01;22:42:30;9,1;10,2
2020-02-01;22:47:30;9,2;10,2
2020-02-01;22:52:30;9,2;10,2
2020-02-01;23:00:20;9,2;10,3
2020-02-01;23:05:20;9,2;10,3
2020-02-01;23:10:20;9,2;10,2
2020-02-01;23:15:20;9,1;10,2
2020-02-01;23:20:20;9,1;10,2
2020-02-01;23:25:20;9;10,2
2020-02-01;23:32:50;9,1;10,2
2020-02-01;23:37:50;9,1;10,2
2020-02-01;23:42:50;9,1;10,1
2020-02-01;23:47:50;9,1;10
2020-02-01;23:54:40;9,1;10
2020-02-01;23:59:40;9;9,9
2020-02-02;00:04:40;9;9,9
2020-02-02;00:12:10;9,1;9,9
2020-02-02;00:17:10;9,1;9,9
2020-02-02;00:22:10;9,1;9,9
2020-02-02;00:27:10;9,1;9,9
2020-02-02;00:32:10;9,1;9,8
2020-02-02;00:37:10;9,1;9,7
2020-02-02;00:42:10;9;9,7
2020-02-02;00:47:10;9;9,6
2020-02-02;00:52:10;9;9,5
2020-02-02;00:57:10;8,9;9,4
2020-02-02;01:02:10;8,9;9,4
2020-02-02;01:07:10;8,8;9,3
2020-02-02;01:12:10;8,7;9,2
2020-02-02;01:17:10;8,7;9,2
2020-02-02;01:22:10;8,6;9,2
2020-02-02;01:27:10;8,5;9,3
2020-02-02;01:32:10;8,4;9,2
2020-02-02;01:37:10;8,4;9,3
2020-02-02;01:42:10;8,4;9,3
2020-02-02;01:47:10;8,4;9,3
2020-02-02;01:52:10;8,4;9,2
2020-02-02;01:57:10;8,3;9,2
2020-02-02;02:02:10;8,4;9,2
2020-02-02;02:07:10;8,4;9,1
2020-02-02;02:12:10;8,3;9
2020-02-02;02:17:10;8,3;8,9
2020-02-02;02:22:10;8,3;8,9
2020-02-02;02:27:10;8,3;8,9
2020-02-02;02:32:10;8,3;8,8
2020-02-02;02:37:10;8,2;8,7
2020-02-02;02:42:10;8,1;8,7
2020-02-02;02:47:10;8,1;8,6
2020-02-02;02:52:10;7,9;8,5
2020-02-02;02:57:10;7,9;8,4
2020-02-02;03:02:10;7,8;8,4
2020-02-02;03:07:10;7,7;8,4
2020-02-02;03:12:10;7,6;8,3
2020-02-02;03:17:10;7,6;8,3
2020-02-02;03:22:10;7,5;8,3
2020-02-02;03:27:10;7,5;8,2
2020-02-02;03:32:10;7,3;8
2020-02-02;03:37:10;7,3;8
2020-02-02;03:42:10;7,3;8
2020-02-02;03:47:10;7,3;7,9
2020-02-02;03:52:10;7,3;7,2
2020-02-02;03:57:10;7,2;6,3
2020-02-02;04:02:10;7,1;5,9
2020-02-02;04:07:10;6,9;5,5
2020-02-02;04:12:10;6,9;5,2
2020-02-02;04:17:10;6,8;5
2020-02-02;04:22:10;6,5;4,8
2020-02-02;04:27:10;6,3;4,7
2020-02-02;04:32:10;6,1;4,7
2020-02-02;04:37:10;5,9;4,7
2020-02-02;04:42:10;5,8;4,6
2020-02-02;04:47:10;5,6;4,6
2020-02-02;04:52:10;5,3;4,5
2020-02-02;04:57:10;5,2;4,4
2020-02-02;05:02:10;4,9;4,4
2020-02-02;05:07:10;4,8;4,4
2020-02-02;05:12:10;4,7;4,4
2020-02-02;05:17:10;4,5;4,5
2020-02-02;05:22:10;4,3;4,5
2020-02-02;05:27:10;4,3;4,5
2020-02-02;05:32:10;4,1;4,4
2020-02-02;05:37:10;4;4,3
2020-02-02;05:42:10;3,9;4,3
2020-02-02;05:47:10;3,8;4,4
2020-02-02;05:52:10;3,8;4,4
2020-02-02;05:57:10;3,5;4,4
2020-02-02;06:02:10;3,4;4,4
2020-02-02;06:07:10;3,4;4,4
2020-02-02;06:12:10;3,3;4,5
2020-02-02;06:17:10;3,3;4,5
2020-02-02;06:22:10;3,2;4,5
2020-02-02;06:27:10;3,3;4,5
2020-02-02;06:32:10;3,2;4,5
2020-02-02;06:37:10;3,2;4,5
2020-02-02;06:42:10;3,2;4,6
2020-02-02;06:47:10;3,2;4,7
2020-02-02;06:52:10;3,3;4,8
2020-02-02;06:57:10;3,3;4,9
2020-02-02;07:02:10;3,3;5
2020-02-02;07:07:10;3,4;4,9
2020-02-02;07:12:10;3,6;5
2020-02-02;07:17:10;3,5;5
2020-02-02;07:22:10;3,6;5
2020-02-02;07:27:10;3,7;5,1
2020-02-02;07:32:10;3,7;5
2020-02-02;07:37:10;3,7;4,9
2020-02-02;07:42:10;3,8;4,9
2020-02-02;07:47:10;3,8;4,9
2020-02-02;07:52:10;3,9;4,9
2020-02-02;07:57:10;4,1;4,9
2020-02-02;08:02:10;4,2;4,9
2020-02-02;08:07:10;4,4;5
2020-02-02;08:12:10;4,6;5,2
2020-02-02;08:17:10;4,8;5,3
2020-02-02;08:22:10;5,5;5,6
2020-02-02;08:29:00;9,1;5,8
2020-02-02;08:34:00;13;6,1
2020-02-02;08:39:00;17,2;6,3
2020-02-02;08:44:00;21,5;6,6
2020-02-02;08:49:00;25,5;6,8
2020-02-02;08:54:00;30,2;7
2020-02-02;08:59:00;34,6;7,3
2020-02-02;09:04:00;38,7;7,5
2020-02-02;09:09:00;42,4;7,9
2020-02-02;09:14:00;45,1;7,9
2020-02-02;09:19:00;48,3;8,1
2020-02-02;09:24:00;51,9;8,4
2020-02-02;09:29:00;55,4;8,7
2020-02-02;09:34:00;58,7;8,9
2020-02-02;09:39:00;62,9;9
2020-02-02;09:44:00;74,8;9,2
2020-02-02;09:49:00;53,3;9,4
2020-02-02;09:54:00;62,4;9,5
2020-02-02;10:03:20;61,2;9,7
2020-02-02;10:08:20;53,9;10
2020-02-02;10:13:20;63,4;10,2
2020-02-02;10:18:20;54,7;10,4
2020-02-02;10:23:20;64,7;10,4
2020-02-02;10:28:20;59,1;10,4
2020-02-02;10:33:20;53,7;10,4
2020-02-02;10:38:20;64,2;10,6
2020-02-02;10:43:20;56,7;10,6
2020-02-02;10:48:20;55,3;10,7
2020-02-02;10:53:20;64;10,9
2020-02-02;10:58:20;56,5;10,8
2020-02-02;11:03:20;55,7;10,9
2020-02-02;11:08:20;66;11,2
2020-02-02;11:13:20;56,6;11,2
2020-02-02;11:18:20;64,1;11,3
2020-02-02;11:23:20;63,4;11,5
2020-02-02;11:28:20;56,9;11,6
2020-02-02;11:34:50;55,8;11,9
2020-02-02;11:39:50;63,3;11,8
2020-02-02;11:44:50;53,1;11,7
2020-02-02;11:49:50;55;11,4
2020-02-02;11:54:50;53,4;11,1
2020-02-02;11:59:50;51,4;10,9
2020-02-02;12:04:50;51,5;11
2020-02-02;12:09:50;50,8;11,1
2020-02-02;12:14:50;51,6;11,3
2020-02-02;12:19:50;59,3;11,4
2020-02-02;12:27:30;57,3;11,9
2020-02-02;12:32:30;57,5;12,2
2020-02-02;12:37:30;66,9;12,4
2020-02-02;12:42:30;61,6;12,6
2020-02-02;12:47:30;57,9;12,9
2020-02-02;12:52:30;68,2;12,8
2020-02-02;12:57:30;60,1;12,9
2020-02-02;13:02:30;60,4;12,8
2020-02-02;13:07:30;63,9;12,6
2020-02-02;13:12:30;56,9;12,4
2020-02-02;13:17:30;61,2;12,4
2020-02-02;13:22:30;63,9;12,3
2020-02-02;13:27:30;63,2;12,3
2020-02-02;13:32:30;61;12,1
2020-02-02;13:37:30;58,8;12,1
2020-02-02;13:42:30;56,3;12,2
2020-02-02;13:47:30;53,9;12,2
2020-02-02;13:52:30;51,4;12,2
2020-02-02;14:00:10;47,9;11,9
2020-02-02;14:05:10;45,4;11,9
2020-02-02;14:10:10;43,1;11,9
2020-02-02;14:15:10;41;11,8
2020-02-02;14:20:10;39,2;11,7
2020-02-02;14:25:10;37,5;11,5
2020-02-02;14:30:10;36;11,4
2020-02-02;14:35:10;34,7;11,4
2020-02-02;14:40:10;33,3;11,4
2020-02-02;14:45:10;32,2;11,1
2020-02-02;14:50:10;31;11,1
2020-02-02;14:55:10;29,8;10,9
2020-02-02;15:00:10;29,1;10,9
2020-02-02;15:05:10;28,4;10,9
2020-02-02;15:10:10;27,7;10,9
2020-02-02;15:15:10;27,1;10,8
2020-02-02;15:20:10;26,5;10,8
2020-02-02;15:25:10;25,7;10,7
2020-02-02;15:30:10;25,3;10,7
2020-02-02;15:35:10;24,9;10,7
2020-02-02;15:40:10;24,1;10,7
2020-02-02;15:45:10;23,7;10,7
2020-02-02;15:50:10;23,2;10,6
2020-02-02;15:55:10;22,8;10,6
2020-02-02;16:00:10;22,3;10,6
2020-02-02;16:05:10;21,9;10,5
2020-02-02;16:10:10;21,5;10,4
2020-02-02;16:15:10;21;10,4
2020-02-02;16:20:10;20,5;10,4
2020-02-02;16:25:10;20,1;10,4
2020-02-02;16:30:10;19,8;10,4
2020-02-02;16:35:10;19,3;10,3
2020-02-02;16:40:10;18,8;10,2
2020-02-02;16:45:10;18,5;10,1
2020-02-02;16:50:10;18;10
2020-02-02;16:55:10;17,6;10
2020-02-02;17:00:10;17,4;9,9
2020-02-02;17:05:10;16,9;9,9
2020-02-02;17:10:10;16,5;9,9
2020-02-02;17:15:10;16,2;9,7
2020-02-02;17:20:10;15,9;9,7
2020-02-02;17:25:10;15,6;9,7
2020-02-02;17:30:10;15,3;9,7
2020-02-02;17:35:10;15;9,7
2020-02-02;17:40:10;14,7;9,5
2020-02-02;17:45:10;14,5;9,6
2020-02-02;17:50:10;14,1;9,5
2020-02-02;17:55:10;13,9;9,7
2020-02-02;18:00:10;13,7;9,8
2020-02-02;18:09:00;13,3;9,8
2020-02-02;18:14:00;13,1;9,8
2020-02-02;18:19:00;12,8;9,8
2020-02-02;18:24:00;12,6;9,9
2020-02-02;18:29:00;12,5;9,9
2020-02-02;18:34:00;12,3;9,9
2020-02-02;18:39:00;12,1;9,8
2020-02-02;18:44:00;12;9,8
2020-02-02;18:49:00;11,8;9,8
2020-02-02;18:54:00;11,6;9,9
2020-02-02;18:59:00;11,5;9,9
2020-02-02;19:04:00;11,4;9,9
2020-02-02;19:09:00;11,1;9,9
2020-02-02;19:14:00;11;9,9
2020-02-02;19:22:50;10,8;9,9
2020-02-02;19:27:50;10,8;9,8
2020-02-02;19:32:50;10,8;9,7
2020-02-02;19:37:50;10,5;9,7
2020-02-02;19:42:50;10,5;9,7
2020-02-02;19:47:50;10,4;9,6
2020-02-02;19:52:50;10,2;9,5
2020-02-02;19:57:50;10;9,4
2020-02-02;20:02:50;9,9;9,4
2020-02-02;20:07:50;9,8;9,4
2020-02-02;20:12:50;9,6;9,4
2020-02-02;20:17:50;9,5;9,4
2020-02-02;20:22:50;9,4;9,4
2020-02-02;20:30:20;9,2;9,4
2020-02-02;20:35:20;9,1;9,4
2020-02-02;20:40:20;9,1;9,6
2020-02-02;20:45:20;9,1;9,6
2020-02-02;20:50:20;9;9,7
2020-02-02;20:55:20;9;9,7
2020-02-02;21:00:20;9,1;9,8
2020-02-02;21:05:20;9,1;9,9
2020-02-02;21:10:20;9,1;10,1
2020-02-02;21:15:20;9,2;10,2
2020-02-02;21:20:30;9,4;10,3
2020-02-02;21:26:20;9,5;10,4
2020-02-02;21:31:20;9,5;10,3
2020-02-02;21:40:50;9,5;10,3
2020-02-02;21:45:50;9,5;10,4
2020-02-02;21:50:50;9,5;10,4
2020-02-02;21:58:50;9,6;10,4
2020-02-02;22:03:50;9,6;10,4
2020-02-02;22:08:50;9,6;10,4
2020-02-02;22:13:50;9,6;10,4
2020-02-02;22:18:50;9,6;10,4
2020-02-02;22:23:50;9,7;10,3
2020-02-02;22:28:50;9,7;10,3
2020-02-02;22:33:50;9,7;10,4
2020-02-02;22:38:50;9,7;10,4
2020-02-02;22:43:50;9,8;10,4
2020-02-02;22:48:50;9,8;10,4
2020-02-02;22:53:50;9,8;10,4
2020-02-02;22:58:50;9,9;10,4
2020-02-02;23:03:50;9,9;10,4
2020-02-02;23:08:50;9,9;10,5
2020-02-02;23:13:50;10;10,5
2020-02-02;23:18:50;10;10,6
2020-02-02;23:23:50;10;10,6
2020-02-02;23:28:50;10;10,7
2020-02-02;23:33:50;10;10,7
2020-02-02;23:38:50;10;10,7
2020-02-02;23:43:50;10;10,8
2020-02-02;23:48:50;10,1;10,8
2020-02-02;23:53:50;10;10,8
2020-02-02;23:58:50;10,1;10,7
2020-02-03;00:04:50;10,1;10,7
2020-02-03;00:09:50;10,1;10,6
2020-02-03;00:14:50;10,1;10,7
2020-02-03;00:19:50;10,1;10,6
2020-02-03;00:24:50;10,1;10,6
2020-02-03;00:29:50;10,1;10,6
2020-02-03;00:34:50;10,2;10,6
2020-02-03;00:39:50;10,1;10,5
2020-02-03;00:44:50;10,1;10,5
2020-02-03;00:49:50;10,1;10,5
2020-02-03;00:54:50;10;10,4
2020-02-03;00:59:50;10;10,4
2020-02-03;01:04:50;10;10,3
2020-02-03;01:09:50;10;10,2
2020-02-03;01:14:50;10;10,1
2020-02-03;01:19:50;9,9;10,1
2020-02-03;01:24:50;9,9;10
2020-02-03;01:29:50;9,8;10
2020-02-03;01:34:50;9,7;9,9
2020-02-03;01:39:50;9,6;9,9
2020-02-03;01:44:50;9,7;9,9
2020-02-03;01:49:50;9,6;9,8
2020-02-03;01:54:50;9,6;9,8
2020-02-03;01:59:50;9,5;9,7
2020-02-03;02:04:50;9,5;9,6
2020-02-03;02:09:50;9,4;9,6
2020-02-03;02:14:50;9,4;9,5
2020-02-03;02:19:50;9,4;9,4
2020-02-03;02:24:50;9,2;9,4
2020-02-03;02:29:50;9;9,2
2020-02-03;02:34:50;8,9;9
2020-02-03;02:39:50;8,7;8,9
2020-02-03;02:44:50;8,6;8,8
2020-02-03;02:49:50;8,4;8,6
2020-02-03;02:54:50;8,3;8,5
2020-02-03;02:59:50;8,3;8,4
2020-02-03;03:04:50;8,2;8,4
2020-02-03;03:09:50;8;8,2
2020-02-03;03:14:50;8;8
2020-02-03;03:19:50;7,8;7,9
2020-02-03;03:24:50;7,8;7,9
2020-02-03;03:29:50;7,8;7,8
2020-02-03;03:34:50;7,7;7,7
2020-02-03;03:39:50;7,7;7,6
2020-02-03;03:44:50;7,5;7,5
2020-02-03;03:49:50;7,5;7,5
2020-02-03;03:54:50;7,4;7,4
2020-02-03;03:59:50;7,4;7,4
2020-02-03;04:04:50;7,3;7,4
2020-02-03;04:09:50;7,3;7,3
2020-02-03;04:14:50;7,3;7,3
2020-02-03;04:19:50;7,3;7,3
2020-02-03;04:24:50;7,2;7,2
2020-02-03;04:29:50;7,2;7,2
2020-02-03;04:34:50;7;7,2
2020-02-03;04:39:50;7;7
2020-02-03;04:44:50;7;7
2020-02-03;04:49:50;6,9;6,9
2020-02-03;04:54:50;6,9;6,9
2020-02-03;04:59:50;6,8;6,7
2020-02-03;05:04:50;6,8;6,7
2020-02-03;05:09:50;6,6;6,6
2020-02-03;05:14:50;6,6;6,5
2020-02-03;05:19:50;6,5;6,4
2020-02-03;05:24:50;6,4;6,3
2020-02-03;05:29:50;6,4;6,3
2020-02-03;05:34:50;6,3;6,3
2020-02-03;05:39:50;6,3;6,2
2020-02-03;05:44:50;6,3;6,1
2020-02-03;05:49:50;6,1;6
2020-02-03;05:54:50;6,1;5,9
2020-02-03;05:59:50;5,9;5,8
2020-02-03;06:04:50;5,9;5,7
2020-02-03;06:09:50;5,8;5,7
2020-02-03;06:14:50;5,8;5,7
2020-02-03;06:19:50;5,7;5,7
2020-02-03;06:24:50;5,7;5,6
2020-02-03;06:29:50;5,4;5,5
2020-02-03;06:34:50;5,5;5,5
2020-02-03;06:39:50;5,4;5,4
2020-02-03;06:44:50;5,3;5,4
2020-02-03;06:49:50;5,3;5,3
2020-02-03;06:54:50;5,3;5,4
2020-02-03;06:59:50;5,2;5,2
2020-02-03;07:04:50;5,2;5,2
2020-02-03;07:09:50;5,1;5,2
2020-02-03;07:14:50;5,1;5,2
2020-02-03;07:19:50;5;5,2
2020-02-03;07:24:50;5;5,2
2020-02-03;07:29:50;4,9;5,1
2020-02-03;07:34:50;4,8;5,1
2020-02-03;07:39:50;4,8;5
2020-02-03;07:44:50;4,8;4,9
2020-02-03;07:49:50;4,8;4,9
2020-02-03;07:54:50;4,8;4,9
2020-02-03;07:59:50;4,8;4,9
2020-02-03;08:04:50;4,8;4,8
2020-02-03;08:09:50;4,8;4,8
2020-02-03;08:14:50;4,8;4,7
2020-02-03;08:19:50;4,9;4,7
2020-02-03;08:24:50;4,9;4,6
2020-02-03;08:29:50;5;4,6
2020-02-03;08:34:50;5,1;4,7
2020-02-03;08:39:50;5,1;4,7
2020-02-03;08:44:50;5,2;4,7
2020-02-03;08:49:50;5,1;4,6
2020-02-03;08:54:50;5,3;4,7
2020-02-03;08:59:50;5,3;4,7
2020-02-03;09:04:50;5,4;4,7
